Date,ZIP Code,Number of Cases
4/16/2022,45243,5
4/16/2022,45249,1
4/16/2022,45251,1
4/17/2022,45140,1
4/17/2022,45205,1
4/17/2022,45206,2
4/17/2022,45208,3
4/17/2022,45211,2
4/17/2022,45212,1
4/17/2022,45215,5
4/17/2022,45218,1
4/17/2022,45219,3
4/17/2022,45220,1
4/17/2022,45225,2
4/17/2022,45227,3
4/17/2022,45230,3
4/17/2022,45231,2
4/17/2022,45236,2
4/17/2022,45237,3
4/17/2022,45238,4
4/17/2022,45239,2
4/17/2022,45241,1
4/17/2022,45242,1
4/17/2022,45243,2
4/17/2022,45244,2
4/17/2022,45247,1
4/17/2022,45248,2
4/17/2022,45249,2
4/18/2022,45030,1
4/18/2022,45140,3
4/18/2022,45202,3
4/18/2022,45203,1
4/18/2022,45206,1
4/18/2022,45208,5
4/18/2022,45211,1
4/18/2022,45212,2
4/18/2022,45213,2
4/18/2022,45215,6
4/18/2022,45219,1
4/18/2022,45220,3
4/18/2022,45221,1
4/18/2022,45223,2
4/18/2022,45224,2
4/18/2022,45225,1
4/18/2022,45226,1
4/18/2022,45227,3
4/18/2022,45229,1
4/18/2022,45230,3
4/18/2022,45231,5
4/18/2022,45236,2
4/18/2022,45237,2
4/18/2022,45238,3
4/18/2022,45239,1
4/18/2022,45241,11
4/18/2022,45242,6
4/18/2022,45243,1
4/18/2022,45244,1
4/18/2022,45247,2
4/18/2022,45248,1
4/18/2022,45249,3
4/18/2022,45251,1
4/19/2022,45030,1
4/19/2022,45140,4
4/19/2022,45174,3
4/19/2022,45202,1
4/19/2022,45206,2
4/19/2022,45207,1
4/19/2022,45208,3
4/19/2022,45211,5
4/19/2022,45213,1
4/19/2022,45215,1
4/19/2022,45219,3
4/19/2022,45220,3
4/19/2022,45223,1
4/19/2022,45224,1
4/19/2022,45227,2
4/19/2022,45230,2
4/19/2022,45231,5
4/19/2022,45236,10
4/19/2022,45237,1
4/19/2022,45238,2
4/19/2022,45240,1
4/19/2022,45241,7
4/19/2022,45242,5
4/19/2022,45243,2
4/19/2022,45244,4
4/19/2022,45246,1
4/19/2022,45247,1
4/19/2022,45248,3
4/19/2022,45249,2
4/19/2022,45255,2
4/20/2022,45002,1
4/20/2022,45140,1
4/20/2022,45202,7
4/20/2022,45205,1
4/20/2022,45206,1
4/20/2022,45207,1
4/20/2022,45208,6
4/20/2022,45209,2
4/20/2022,45211,1
4/20/2022,45212,5
4/20/2022,45215,6
4/20/2022,45218,1
4/20/2022,45219,3
4/20/2022,45220,1
4/20/2022,45224,3
4/20/2022,45225,1
4/20/2022,45226,2
4/20/2022,45227,3
4/20/2022,45229,1
4/20/2022,45230,4
4/20/2022,45231,3
4/20/2022,45232,2
4/20/2022,45233,1
4/20/2022,45236,6
4/20/2022,45237,4
4/20/2022,45238,5
4/20/2022,45240,3
4/20/2022,45241,1
4/20/2022,45242,4
4/20/2022,45243,3
4/20/2022,45244,2
4/20/2022,45246,3
4/20/2022,45247,1
4/20/2022,45248,3
4/20/2022,45249,2
4/20/2022,45251,1
4/20/2022,45252,1
4/20/2022,45255,2
4/21/2022,45052,1
4/21/2022,45140,2
4/21/2022,45202,1
4/21/2022,45203,1
4/21/2022,45205,1
4/21/2022,45206,3
4/21/2022,45208,2
4/21/2022,45209,3
4/21/2022,45211,2
4/21/2022,45212,5
4/21/2022,45213,2
4/21/2022,45215,1
4/21/2022,45218,1
4/21/2022,45219,3
4/21/2022,45223,2
4/21/2022,45224,1
4/21/2022,45225,1
4/21/2022,45226,3
4/21/2022,45227,3
4/21/2022,45229,1
4/21/2022,45230,6
4/21/2022,45231,2
4/21/2022,45232,1
4/21/2022,45233,4
4/21/2022,45236,2
4/21/2022,45237,4
4/21/2022,45238,4
4/21/2022,45239,2
4/21/2022,45240,2
4/21/2022,45241,3
4/21/2022,45242,1
4/21/2022,45243,6
4/21/2022,45244,5
4/21/2022,45246,1
4/21/2022,45249,1
4/21/2022,45251,2
4/21/2022,45254,1
4/21/2022,45255,3
4/22/2022,45030,3
4/22/2022,45033,1
4/22/2022,45140,2
4/22/2022,45202,2
4/22/2022,45206,2
4/22/2022,45208,3
4/22/2022,45209,1
4/22/2022,45211,3
4/22/2022,45212,1
4/22/2022,45213,1
4/22/2022,45214,1
4/22/2022,45215,1
4/22/2022,45216,1
4/22/2022,45219,1
4/22/2022,45220,2
4/22/2022,45223,1
4/22/2022,45226,1
4/22/2022,45227,3
4/22/2022,45230,1
4/22/2022,45231,2
4/22/2022,45233,4
4/22/2022,45236,1
4/22/2022,45237,2
4/22/2022,45238,6
4/22/2022,45242,6
4/22/2022,45244,3
4/22/2022,45246,2
4/22/2022,45247,1
4/22/2022,45248,1
4/22/2022,45249,1
4/22/2022,45251,1
4/22/2022,45255,6
4/23/2022,45002,1
4/23/2022,45030,1
4/23/2022,45140,3
4/23/2022,45174,1
4/23/2022,45202,2
4/23/2022,45205,1
4/23/2022,45206,1
4/23/2022,45208,2
4/23/2022,45209,1
4/23/2022,45211,2
4/23/2022,45213,4
4/23/2022,45215,4
4/23/2022,45217,1
4/23/2022,45218,1
4/23/2022,45219,1
4/23/2022,45220,1
4/23/2022,45224,1
4/23/2022,45225,1
4/23/2022,45227,1
4/23/2022,45229,2
4/23/2022,45231,1
4/23/2022,45233,1
4/23/2022,45237,2
4/23/2022,45238,2
4/23/2022,45239,1
4/23/2022,45241,1
4/23/2022,45242,4
4/23/2022,45243,1
4/23/2022,45244,1
4/23/2022,45247,2
4/23/2022,45248,1
4/23/2022,45249,4
4/23/2022,45252,1
4/23/2022,45255,1
4/24/2022,45002,2
4/24/2022,45030,3
4/24/2022,45140,2
4/24/2022,45202,2
4/24/2022,45206,1
4/24/2022,45207,1
4/24/2022,45208,3
4/24/2022,45209,1
4/24/2022,45211,2
4/24/2022,45213,1
4/24/2022,45215,3
4/24/2022,45219,1
4/24/2022,45220,7
4/24/2022,45223,1
4/24/2022,45226,2
4/24/2022,45227,4
4/24/2022,45230,1
4/24/2022,45231,4
4/24/2022,45233,1
4/24/2022,45236,5
4/24/2022,45238,4
4/24/2022,45239,3
4/24/2022,45241,1
4/24/2022,45242,1
4/24/2022,45243,2
4/24/2022,45244,4
4/24/2022,45246,1
4/24/2022,45247,2
4/24/2022,45248,3
4/24/2022,45252,1
4/25/2022,45001,1
4/25/2022,45030,5
4/25/2022,45052,1
4/25/2022,45140,3
4/25/2022,45202,1
4/25/2022,45203,1
4/25/2022,45206,1
4/25/2022,45208,10
4/25/2022,45209,6
4/25/2022,45211,3
4/25/2022,45212,1
4/25/2022,45213,2
4/25/2022,45215,1
4/25/2022,45219,5
4/25/2022,45220,1
4/25/2022,45222,1
4/25/2022,45223,2
4/25/2022,45224,1
4/25/2022,45225,1
4/25/2022,45226,2
4/25/2022,45227,3
4/25/2022,45230,4
4/25/2022,45231,2
4/25/2022,45233,1
4/25/2022,45236,7
4/25/2022,45237,3
4/25/2022,45238,4
4/25/2022,45240,4
4/25/2022,45241,2
4/25/2022,45242,7
4/25/2022,45243,5
4/25/2022,45244,2
4/25/2022,45246,1
4/25/2022,45247,2
4/25/2022,45248,2
4/25/2022,45249,2
4/25/2022,45251,1
4/25/2022,45255,2
4/26/2022,45002,2
4/26/2022,45030,2
4/26/2022,45140,2
4/26/2022,45202,5
4/26/2022,45203,1
4/26/2022,45205,3
4/26/2022,45206,4
4/26/2022,45208,1
4/26/2022,45209,1
4/26/2022,45212,1
4/26/2022,45213,1
4/26/2022,45214,1
4/26/2022,45215,1
4/26/2022,45219,1
4/26/2022,45220,1
4/26/2022,45223,2
4/26/2022,45226,3
4/26/2022,45229,2
4/26/2022,45230,3
4/26/2022,45231,12
4/26/2022,45233,2
4/26/2022,45236,7
4/26/2022,45237,2
4/26/2022,45238,4
4/26/2022,45239,1
4/26/2022,45240,2
4/26/2022,45241,1
4/26/2022,45242,6
4/26/2022,45243,3
4/26/2022,45244,3
4/26/2022,45246,4
4/26/2022,45247,4
4/26/2022,45248,3
4/26/2022,45249,2
4/26/2022,45251,2
4/26/2022,45252,2
4/26/2022,45255,3
4/27/2022,45002,1
4/27/2022,45030,2
4/27/2022,45140,1
4/27/2022,45202,1
4/27/2022,45203,1
4/27/2022,45206,2
4/27/2022,45207,2
4/27/2022,45208,6
4/27/2022,45209,2
4/27/2022,45212,4
4/27/2022,45213,1
4/27/2022,45215,6
4/27/2022,45216,1
4/27/2022,45220,2
4/27/2022,45223,4
4/27/2022,45224,2
4/27/2022,45227,4
4/27/2022,45229,2
4/27/2022,45230,3
4/27/2022,45231,4
4/27/2022,45232,2
4/27/2022,45233,2
4/27/2022,45236,5
4/27/2022,45238,3
4/27/2022,45239,1
4/27/2022,45240,1
4/27/2022,45241,1
4/27/2022,45242,4
4/27/2022,45243,3
4/27/2022,45244,2
4/27/2022,45246,3
4/27/2022,45248,4
4/27/2022,45249,2
4/27/2022,45251,1
4/27/2022,45253,1
4/27/2022,45255,3
4/28/2022,45002,3
4/28/2022,45030,4
4/28/2022,45140,1
4/28/2022,45174,1
4/28/2022,45202,2
4/28/2022,45205,1
4/28/2022,45206,1
4/28/2022,45208,4
4/28/2022,45209,3
4/28/2022,45211,4
4/28/2022,45212,2
4/28/2022,45213,2
4/28/2022,45215,5
4/28/2022,45216,1
4/28/2022,45217,2
4/28/2022,45218,1
4/28/2022,45219,3
4/28/2022,45220,4
4/28/2022,45223,1
4/28/2022,45224,2
4/28/2022,45226,1
4/28/2022,45227,5
4/28/2022,45229,4
4/28/2022,45230,5
4/28/2022,45231,1
4/28/2022,45232,2
4/28/2022,45233,5
4/28/2022,45236,5
4/28/2022,45237,1
4/28/2022,45238,5
4/28/2022,45239,3
4/28/2022,45240,5
4/28/2022,45241,3
4/28/2022,45242,2
4/28/2022,45243,3
4/28/2022,45244,3
4/28/2022,45247,4
4/28/2022,45249,3
4/28/2022,45251,1
4/28/2022,45255,2
4/29/2022,45002,2
4/29/2022,45140,2
4/29/2022,45174,2
4/29/2022,45202,3
4/29/2022,45206,1
4/29/2022,45208,4
4/29/2022,45209,2
4/29/2022,45211,2
4/29/2022,45212,1
4/29/2022,45213,1
4/29/2022,45215,1
4/29/2022,45216,1
4/29/2022,45219,4
4/29/2022,45220,4
4/29/2022,45223,3
4/29/2022,45224,1
4/29/2022,45225,2
4/29/2022,45227,8
4/29/2022,45229,2
4/29/2022,45230,1
4/29/2022,45231,2
4/29/2022,45233,2
4/29/2022,45236,4
4/29/2022,45238,4
4/29/2022,45239,3
4/29/2022,45240,1
4/29/2022,45241,2
4/29/2022,45242,1
4/29/2022,45243,5
4/29/2022,45244,3
4/29/2022,45246,4
4/29/2022,45247,1
4/29/2022,45248,1
4/29/2022,45249,2
4/29/2022,45251,2
4/30/2022,45030,2
4/30/2022,45140,2
4/30/2022,45174,4
4/30/2022,45202,2
4/30/2022,45205,1
4/30/2022,45206,1
4/30/2022,45208,3
4/30/2022,45209,2
4/30/2022,45211,3
4/30/2022,45212,2
4/30/2022,45213,2
4/30/2022,45215,2
4/30/2022,45219,2
4/30/2022,45224,1
4/30/2022,45227,1
4/30/2022,45229,2
4/30/2022,45230,1
4/30/2022,45232,1
4/30/2022,45233,2
4/30/2022,45238,1
4/30/2022,45239,1
4/30/2022,45240,1
4/30/2022,45241,2
4/30/2022,45242,5
4/30/2022,45243,2
4/30/2022,45244,2
4/30/2022,45246,1
4/30/2022,45247,5
4/30/2022,45248,5
4/30/2022,45251,1
4/30/2022,45255,2
5/1/2022,45002,2
5/1/2022,45030,1
5/1/2022,45174,1
5/1/2022,45202,5
5/1/2022,45204,1
5/1/2022,45206,2
5/1/2022,45207,2
5/1/2022,45208,3
5/1/2022,45209,1
5/1/2022,45211,4
5/1/2022,45212,1
5/1/2022,45213,3
5/1/2022,45215,2
5/1/2022,45216,1
5/1/2022,45219,2
5/1/2022,45224,3
5/1/2022,45226,4
5/1/2022,45227,3
5/1/2022,45229,1
5/1/2022,45230,1
5/1/2022,45231,4
5/1/2022,45232,1
5/1/2022,45233,2
5/1/2022,45236,3
5/1/2022,45237,1
5/1/2022,45238,6
5/1/2022,45239,3
5/1/2022,45240,2
5/1/2022,45242,7
5/1/2022,45243,4
5/1/2022,45246,2
5/1/2022,45247,1
5/1/2022,45251,1
5/1/2022,45252,1
5/1/2022,45255,2
5/2/2022,45002,1
5/2/2022,45030,2
5/2/2022,45052,1
5/2/2022,45140,7
5/2/2022,45174,1
5/2/2022,45202,5
5/2/2022,45203,1
5/2/2022,45205,1
5/2/2022,45206,6
5/2/2022,45208,3
5/2/2022,45209,2
5/2/2022,45211,5
5/2/2022,45212,6
5/2/2022,45213,3
5/2/2022,45214,1
5/2/2022,45215,6
5/2/2022,45216,1
5/2/2022,45217,1
5/2/2022,45219,2
5/2/2022,45220,7
5/2/2022,45223,3
5/2/2022,45224,2
5/2/2022,45225,1
5/2/2022,45226,1
5/2/2022,45227,8
5/2/2022,45229,2
5/2/2022,45230,7
5/2/2022,45231,6
5/2/2022,45232,1
5/2/2022,45236,10
5/2/2022,45237,2
5/2/2022,45238,8
5/2/2022,45239,6
5/2/2022,45240,7
5/2/2022,45241,6
5/2/2022,45242,7
5/2/2022,45243,5
5/2/2022,45244,5
5/2/2022,45246,5
5/2/2022,45247,4
5/2/2022,45248,4
5/2/2022,45249,4
5/2/2022,45251,5
5/2/2022,45252,1
5/2/2022,45255,3
5/3/2022,45002,1
5/3/2022,45030,2
5/3/2022,45140,4
5/3/2022,45174,1
5/3/2022,45202,1
5/3/2022,45203,1
5/3/2022,45205,2
5/3/2022,45206,5
5/3/2022,45207,2
5/3/2022,45208,4
5/3/2022,45209,1
5/3/2022,45211,3
5/3/2022,45212,4
5/3/2022,45213,1
5/3/2022,45214,1
5/3/2022,45215,7
5/3/2022,45219,3
5/3/2022,45220,2
5/3/2022,45223,2
5/3/2022,45224,3
5/3/2022,45227,3
5/3/2022,45230,3
5/3/2022,45231,12
5/3/2022,45232,1
5/3/2022,45233,4
5/3/2022,45236,4
5/3/2022,45237,7
5/3/2022,45238,3
5/3/2022,45239,6
5/3/2022,45240,4
5/3/2022,45241,4
5/3/2022,45242,5
5/3/2022,45243,6
5/3/2022,45244,5
5/3/2022,45246,4
5/3/2022,45247,3
5/3/2022,45248,7
5/3/2022,45249,4
5/3/2022,45251,1
5/3/2022,45255,2
5/4/2022,45030,8
5/4/2022,45052,3
5/4/2022,45140,5
5/4/2022,45174,1
5/4/2022,45202,10
5/4/2022,45203,1
5/4/2022,45205,2
5/4/2022,45206,4
5/4/2022,45207,2
5/4/2022,45208,7
5/4/2022,45209,2
5/4/2022,45211,9
5/4/2022,45212,6
5/4/2022,45213,4
5/4/2022,45214,2
5/4/2022,45215,4
5/4/2022,45217,3
5/4/2022,45218,1
5/4/2022,45219,2
5/4/2022,45220,4
5/4/2022,45223,4
5/4/2022,45224,3
5/4/2022,45227,5
5/4/2022,45229,1
5/4/2022,45230,5
5/4/2022,45231,4
5/4/2022,45232,1
5/4/2022,45233,2
5/4/2022,45236,6
5/4/2022,45237,2
5/4/2022,45238,6
5/4/2022,45239,8
5/4/2022,45241,3
5/4/2022,45242,7
5/4/2022,45243,2
5/4/2022,45244,1
5/4/2022,45247,2
5/4/2022,45248,1
5/4/2022,45249,4
5/4/2022,45251,3
5/4/2022,45252,2
5/4/2022,45255,6
5/5/2022,45002,2
5/5/2022,45030,1
5/5/2022,45052,3
5/5/2022,45174,1
5/5/2022,45202,2
5/5/2022,45206,2
5/5/2022,45207,1
5/5/2022,45208,7
5/5/2022,45209,3
5/5/2022,45211,5
5/5/2022,45212,1
5/5/2022,45213,2
5/5/2022,45215,13
5/5/2022,45219,3
5/5/2022,45223,2
5/5/2022,45224,4
5/5/2022,45226,5
5/5/2022,45227,5
5/5/2022,45229,2
5/5/2022,45230,2
5/5/2022,45231,8
5/5/2022,45233,2
5/5/2022,45236,4
5/5/2022,45237,1
5/5/2022,45238,6
5/5/2022,45239,1
5/5/2022,45240,4
5/5/2022,45241,5
5/5/2022,45242,3
5/5/2022,45243,2
5/5/2022,45244,3
5/5/2022,45246,3
5/5/2022,45247,8
5/5/2022,45249,5
5/5/2022,45251,4
5/5/2022,45255,1
5/6/2022,45030,2
5/6/2022,45051,1
5/6/2022,45140,1
5/6/2022,45174,1
5/6/2022,45202,7
5/6/2022,45205,1
5/6/2022,45206,4
5/6/2022,45207,3
5/6/2022,45208,8
5/6/2022,45209,2
5/6/2022,45211,7
5/6/2022,45212,2
5/6/2022,45213,3
5/6/2022,45214,2
5/6/2022,45215,5
5/6/2022,45219,2
5/6/2022,45220,5
5/6/2022,45224,2
5/6/2022,45226,1
5/6/2022,45227,1
5/6/2022,45230,5
5/6/2022,45231,5
5/6/2022,45232,2
5/6/2022,45233,1
5/6/2022,45236,6
5/6/2022,45237,4
5/6/2022,45238,3
5/6/2022,45239,1
5/6/2022,45240,2
5/6/2022,45241,5
5/6/2022,45242,15
5/6/2022,45243,4
5/6/2022,45244,5
5/6/2022,45246,5
5/6/2022,45248,1
5/6/2022,45249,4
5/6/2022,45255,2
5/7/2022,45002,2
5/7/2022,45140,5
5/7/2022,45174,1
5/7/2022,45202,8
5/7/2022,45203,1
5/7/2022,45206,3
5/7/2022,45208,2
5/7/2022,45209,1
5/7/2022,45211,8
5/7/2022,45212,1
5/7/2022,45213,1
5/7/2022,45215,4
5/7/2022,45216,1
5/7/2022,45219,1
5/7/2022,45220,5
5/7/2022,45223,1
5/7/2022,45224,5
5/7/2022,45226,2
5/7/2022,45229,3
5/7/2022,45230,4
5/7/2022,45231,9
5/7/2022,45233,6
5/7/2022,45236,9
5/7/2022,45238,1
5/7/2022,45239,2
5/7/2022,45240,2
5/7/2022,45241,3
5/7/2022,45242,5
5/7/2022,45243,2
5/7/2022,45244,8
5/7/2022,45246,2
5/7/2022,45247,2
5/7/2022,45248,1
5/7/2022,45249,1
5/7/2022,45251,1
5/8/2022,45001,1
5/8/2022,45002,2
5/8/2022,45030,1
5/8/2022,45052,1
5/8/2022,45140,4
5/8/2022,45202,3
5/8/2022,45204,1
5/8/2022,45208,6
5/8/2022,45209,3
5/8/2022,45211,5
5/8/2022,45214,1
5/8/2022,45215,7
5/8/2022,45216,1
5/8/2022,45217,1
5/8/2022,45219,3
5/8/2022,45220,2
5/8/2022,45223,2
5/8/2022,45224,4
5/8/2022,45226,1
5/8/2022,45227,4
5/8/2022,45229,1
5/8/2022,45230,3
5/8/2022,45231,4
5/8/2022,45233,1
5/8/2022,45236,5
5/8/2022,45237,4
5/8/2022,45238,2
5/8/2022,45239,2
5/8/2022,45240,3
5/8/2022,45242,4
5/8/2022,45243,3
5/8/2022,45244,2
5/8/2022,45246,1
5/8/2022,45247,1
5/8/2022,45248,4
5/8/2022,45249,1
5/8/2022,45251,2
5/8/2022,45255,2
5/9/2022,45002,2
5/9/2022,45030,6
5/9/2022,45052,1
5/9/2022,45140,1
5/9/2022,45202,8
5/9/2022,45203,1
5/9/2022,45204,2
5/9/2022,45205,1
5/9/2022,45206,4
5/9/2022,45208,6
5/9/2022,45209,2
5/9/2022,45211,8
5/9/2022,45212,5
5/9/2022,45213,3
5/9/2022,45214,1
5/9/2022,45215,6
5/9/2022,45216,1
5/9/2022,45217,3
5/9/2022,45219,4
5/9/2022,45220,2
5/9/2022,45223,7
5/9/2022,45224,8
5/9/2022,45225,1
5/9/2022,45226,4
5/9/2022,45227,10
5/9/2022,45229,3
5/9/2022,45230,4
5/9/2022,45231,8
5/9/2022,45232,1
5/9/2022,45233,4
5/9/2022,45236,4
5/9/2022,45237,3
5/9/2022,45238,7
5/9/2022,45239,5
5/9/2022,45240,6
5/9/2022,45241,2
5/9/2022,45242,16
5/9/2022,45243,1
5/9/2022,45244,5
5/9/2022,45246,2
5/9/2022,45247,3
5/9/2022,45248,2
5/9/2022,45249,8
5/9/2022,45251,8
5/9/2022,45252,1
5/9/2022,45255,7
5/10/2022,45002,1
5/10/2022,45030,3
5/10/2022,45140,4
5/10/2022,45202,12
5/10/2022,45204,2
5/10/2022,45205,4
5/10/2022,45206,4
5/10/2022,45207,4
5/10/2022,45208,8
5/10/2022,45209,7
5/10/2022,45211,3
5/10/2022,45212,6
5/10/2022,45213,5
5/10/2022,45215,8
5/10/2022,45216,2
5/10/2022,45219,3
5/10/2022,45220,5
5/10/2022,45223,3
5/10/2022,45224,5
5/10/2022,45225,1
5/10/2022,45227,7
5/10/2022,45229,5
5/10/2022,45230,4
5/10/2022,45231,6
5/10/2022,45233,4
5/10/2022,45236,6
5/10/2022,45237,2
5/10/2022,45238,7
5/10/2022,45239,3
5/10/2022,45240,12
5/10/2022,45241,4
5/10/2022,45242,8
5/10/2022,45243,11
5/10/2022,45246,2
5/10/2022,45247,5
5/10/2022,45248,3
5/10/2022,45249,3
5/10/2022,45251,5
5/10/2022,45255,6
5/11/2022,45002,1
5/11/2022,45030,1
5/11/2022,45052,2
5/11/2022,45140,4
5/11/2022,45174,2
5/11/2022,45202,3
5/11/2022,45204,2
5/11/2022,45205,2
5/11/2022,45206,2
5/11/2022,45208,8
5/11/2022,45209,4
5/11/2022,45211,7
5/11/2022,45212,8
5/11/2022,45213,3
5/11/2022,45214,1
5/11/2022,45215,8
5/11/2022,45216,1
5/11/2022,45217,2
5/11/2022,45219,2
5/11/2022,45220,2
5/11/2022,45223,1
5/11/2022,45224,9
5/11/2022,45225,1
5/11/2022,45226,2
5/11/2022,45227,5
5/11/2022,45229,4
5/11/2022,45230,9
5/11/2022,45231,10
5/11/2022,45233,4
5/11/2022,45236,7
5/11/2022,45237,4
5/11/2022,45238,7
5/11/2022,45239,9
5/11/2022,45240,3
5/11/2022,45241,5
5/11/2022,45242,7
5/11/2022,45243,1
5/11/2022,45244,4
5/11/2022,45246,1
5/11/2022,45247,3
5/11/2022,45248,6
5/11/2022,45249,4
5/11/2022,45251,1
5/11/2022,45252,2
5/11/2022,45255,6
5/12/2022,45030,3
5/12/2022,45052,1
5/12/2022,45140,2
5/12/2022,45174,4
5/12/2022,45202,1
5/12/2022,45205,1
5/12/2022,45206,2
5/12/2022,45207,2
5/12/2022,45208,9
5/12/2022,45209,2
5/12/2022,45211,7
5/12/2022,45212,3
5/12/2022,45213,2
5/12/2022,45215,13
5/12/2022,45218,1
5/12/2022,45220,4
5/12/2022,45223,4
5/12/2022,45224,6
5/12/2022,45226,2
5/12/2022,45227,2
5/12/2022,45229,5
5/12/2022,45230,6
5/12/2022,45231,12
5/12/2022,45236,11
5/12/2022,45237,2
5/12/2022,45238,11
5/12/2022,45239,3
5/12/2022,45241,5
5/12/2022,45242,8
5/12/2022,45243,7
5/12/2022,45244,5
5/12/2022,45246,2
5/12/2022,45247,7
5/12/2022,45248,5
5/12/2022,45249,1
5/12/2022,45251,2
5/12/2022,45252,2
5/12/2022,45255,3
5/13/2022,45002,4
5/13/2022,45030,3
5/13/2022,45140,6
5/13/2022,45202,4
5/13/2022,45205,4
5/13/2022,45206,2
5/13/2022,45208,10
5/13/2022,45209,1
5/13/2022,45211,4
5/13/2022,45212,4
5/13/2022,45213,7
5/13/2022,45214,1
5/13/2022,45215,8
5/13/2022,45216,2
5/13/2022,45219,3
5/13/2022,45220,4
5/13/2022,45223,2
5/13/2022,45224,5
5/13/2022,45226,1
5/13/2022,45227,4
5/13/2022,45229,1
5/13/2022,45230,9
5/13/2022,45231,9
5/13/2022,45233,1
5/13/2022,45236,5
5/13/2022,45237,5
5/13/2022,45238,10
5/13/2022,45239,4
5/13/2022,45240,7
5/13/2022,45241,2
5/13/2022,45242,13
5/13/2022,45243,6
5/13/2022,45244,7
5/13/2022,45246,2
5/13/2022,45247,2
5/13/2022,45248,2
5/13/2022,45249,3
5/13/2022,45251,1
5/13/2022,45255,4
5/14/2022,45002,1
5/14/2022,45140,3
5/14/2022,45202,2
5/14/2022,45203,2
5/14/2022,45205,3
5/14/2022,45208,5
5/14/2022,45209,3
5/14/2022,45211,6
5/14/2022,45212,3
5/14/2022,45213,5
5/14/2022,45214,1
5/14/2022,45215,6
5/14/2022,45217,3
5/14/2022,45218,1
5/14/2022,45219,1
5/14/2022,45220,1
5/14/2022,45223,1
5/14/2022,45225,1
5/14/2022,45226,2
5/14/2022,45227,2
5/14/2022,45230,6
5/14/2022,45231,8
5/14/2022,45232,1
5/14/2022,45236,10
5/14/2022,45237,2
5/14/2022,45238,8
5/14/2022,45239,1
5/14/2022,45240,3
5/14/2022,45241,4
5/14/2022,45242,6
5/14/2022,45243,2
5/14/2022,45244,1
5/14/2022,45246,2
5/14/2022,45247,1
5/14/2022,45248,3
5/14/2022,45249,7
5/14/2022,45251,3
5/14/2022,45252,1
5/14/2022,45255,1
5/15/2022,45001,1
5/15/2022,45002,2
5/15/2022,45030,1
5/15/2022,45140,2
5/15/2022,45174,1
5/15/2022,45202,5
5/15/2022,45205,2
5/15/2022,45207,1
5/15/2022,45208,1
5/15/2022,45209,1
5/15/2022,45211,10
5/15/2022,45213,4
5/15/2022,45214,2
5/15/2022,45215,7
5/15/2022,45216,1
5/15/2022,45219,1
5/15/2022,45220,3
5/15/2022,45223,2
5/15/2022,45224,3
5/15/2022,45226,1
5/15/2022,45229,2
5/15/2022,45230,6
5/15/2022,45231,6
5/15/2022,45232,2
5/15/2022,45236,2
5/15/2022,45237,3
5/15/2022,45238,8
5/15/2022,45239,3
5/15/2022,45240,2
5/15/2022,45241,2
5/15/2022,45242,4
5/15/2022,45243,5
5/15/2022,45244,2
5/15/2022,45246,1
5/15/2022,45247,2
5/15/2022,45248,4
5/15/2022,45251,4
5/15/2022,45255,10
5/16/2022,45001,1
5/16/2022,45002,2
5/16/2022,45030,3
5/16/2022,45140,8
5/16/2022,45174,1
5/16/2022,45202,10
5/16/2022,45204,2
5/16/2022,45206,4
5/16/2022,45208,7
5/16/2022,45209,2
5/16/2022,45211,5
5/16/2022,45212,5
5/16/2022,45213,10
5/16/2022,45214,1
5/16/2022,45215,14
5/16/2022,45216,2
5/16/2022,45217,4
5/16/2022,45218,1
5/16/2022,45219,1
5/16/2022,45220,5
5/16/2022,45223,6
5/16/2022,45224,5
5/16/2022,45225,1
5/16/2022,45226,1
5/16/2022,45227,9
5/16/2022,45229,3
5/16/2022,45230,7
5/16/2022,45231,22
5/16/2022,45233,6
5/16/2022,45236,9
5/16/2022,45237,6
5/16/2022,45238,14
5/16/2022,45239,5
5/16/2022,45240,3
5/16/2022,45241,5
5/16/2022,45242,9
5/16/2022,45243,2
5/16/2022,45244,3
5/16/2022,45246,2
5/16/2022,45247,2
5/16/2022,45248,8
5/16/2022,45249,2
5/16/2022,45251,4
5/16/2022,45252,1
5/16/2022,45255,5
5/17/2022,45001,1
5/17/2022,45030,2
5/17/2022,45052,1
5/17/2022,45140,5
5/17/2022,45202,6
5/17/2022,45203,1
5/17/2022,45205,1
5/17/2022,45206,6
5/17/2022,45207,2
5/17/2022,45208,3
5/17/2022,45209,1
5/17/2022,45211,8
5/17/2022,45212,1
5/17/2022,45213,3
5/17/2022,45215,2
5/17/2022,45216,2
5/17/2022,45217,1
5/17/2022,45219,6
5/17/2022,45220,4
5/17/2022,45221,1
5/17/2022,45223,5
5/17/2022,45224,5
5/17/2022,45226,2
5/17/2022,45227,6
5/17/2022,45229,3
5/17/2022,45230,9
5/17/2022,45231,5
5/17/2022,45232,1
5/17/2022,45233,2
5/17/2022,45236,6
5/17/2022,45237,5
5/17/2022,45238,5
5/17/2022,45239,7
5/17/2022,45240,5
5/17/2022,45241,7
5/17/2022,45242,12
5/17/2022,45243,5
5/17/2022,45244,7
5/17/2022,45246,5
5/17/2022,45247,6
5/17/2022,45248,5
5/17/2022,45249,4
5/17/2022,45251,3
5/17/2022,45252,1
5/17/2022,45255,3
5/18/2022,45002,2
5/18/2022,45030,5
5/18/2022,45052,1
